date,slot,rank,rank_range,product_name,source,note,is_active,product_group,sub_group,original_product_group,exclude_from_opportunity
2026-05-14,pm,102,101-200,정관장,naver_top200,Top200_확장후보,Y,health,건강진액,브랜드_완제품,Y
2026-05-14,pm,103,101-200,냉면,naver_top200,Top200_확장후보,Y,processed,간편식/반찬,가공식품,N
2026-05-14,pm,104,101-200,고추장,naver_top200,Top200_확장후보,Y,processed,장류/소스,가공식품,N
2026-05-14,pm,105,101-200,산딸기,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-14,pm,106,101-200,포스파티딜세린,naver_top200,Top200_확장후보,Y,health,건강식품,건강식품,Y
2026-05-14,pm,107,101-200,멀티비타민,naver_top200,Top200_확장후보,Y,health,영양제,건강식품,Y
2026-05-14,pm,108,101-200,오트밀,naver_top200,Top200_확장후보,Y,processed,가공식품,가공식품,N
2026-05-14,pm,109,101-200,정관장에브리타임,naver_top200,Top200_확장후보,Y,health,건강진액,브랜드_완제품,Y
2026-05-14,pm,110,101-200,김치,naver_top200,Top200_확장후보,Y,processed,김치/절임,가공식품,N
2026-05-14,pm,111,101-200,두쫀쿠,naver_top200,Top200_확장후보,Y,dessert,베이커리/디저트,가공식품,N
2026-05-14,pm,112,101-200,덴마크유산균,naver_top200,Top200_확장후보,Y,health,유산균,브랜드_완제품,Y
2026-05-14,pm,113,101-200,mbp,naver_top200,Top200_확장후보,Y,health,단백질/근육,health,Y
2026-05-14,pm,114,101-200,누룽지,naver_top200,Top200_확장후보,Y,processed,가공식품,가공식품,N
2026-05-14,pm,115,101-200,생강청,naver_top200,Top200_확장후보,Y,ingredient,감미료/청,가공식품,N
2026-05-14,pm,116,101-200,카누,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,117,101-200,질유산균,naver_top200,Top200_확장후보,Y,health,유산균,건강식품,Y
2026-05-14,pm,118,101-200,명이나물,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-14,pm,119,101-200,버터,naver_top200,Top200_확장후보,Y,ingredient,유제품원료,가공식품,N
2026-05-14,pm,120,101-200,오이지오이,naver_top200,Top200_확장후보,Y,processed,김치/절임,가공식품,N
2026-05-14,pm,121,101-200,두부면,naver_top200,Top200_확장후보,Y,processed,간편식/반찬,가공식품,N
2026-05-14,pm,122,101-200,리포좀글루타치온,naver_top200,Top200_확장후보,Y,health,영양제,브랜드_완제품,Y
2026-05-14,pm,123,101-200,맥심화이트골드,naver_top200,Top200_확장후보,Y,processed,가공식품,브랜드_완제품,Y
2026-05-14,pm,124,101-200,박카스,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,125,101-200,궁채,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-14,pm,126,101-200,들기름,naver_top200,Top200_확장후보,Y,ingredient,오일/유지,가공식품,N
2026-05-14,pm,127,101-200,비타민d,naver_top200,Top200_확장후보,Y,health,영양제,건강식품,Y
2026-05-14,pm,128,101-200,무알콜맥주,naver_top200,Top200_확장후보,Y,processed,음료/차류,가공식품,N
2026-05-14,pm,129,101-200,반건조오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,가공식품,N
2026-05-14,pm,130,101-200,cca주스,naver_top200,Top200_확장후보,Y,processed,음료/차류,brand,Y
2026-05-14,pm,131,101-200,다슬기,naver_top200,Top200_확장후보,Y,seafood,패류,수산물,N
2026-05-14,pm,132,101-200,베르베린,naver_top200,Top200_확장후보,Y,health,건강식품,건강식품,Y
2026-05-14,pm,133,101-200,냉면육수,naver_top200,Top200_확장후보,Y,processed,간편식/반찬,가공식품,N
2026-05-14,pm,134,101-200,노을멜론,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-14,pm,135,101-200,삼육두유,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,136,101-200,아이스크림,naver_top200,Top200_확장후보,Y,dessert,간식/디저트,브랜드_완제품,Y
2026-05-14,pm,137,101-200,자두,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-14,pm,138,101-200,비타500,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,139,101-200,쏘팔메토,naver_top200,Top200_확장후보,Y,health,영양제,건강식품,Y
2026-05-14,pm,140,101-200,열무김치,naver_top200,Top200_확장후보,Y,processed,김치/절임,가공식품,N
2026-05-14,pm,141,101-200,커피믹스,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,142,101-200,구강유산균,naver_top200,Top200_확장후보,Y,health,유산균,건강식품,Y
2026-05-14,pm,143,101-200,갑오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,수산물,N
2026-05-14,pm,144,101-200,홍삼,naver_top200,Top200_확장후보,Y,health,건강진액,건강식품,Y
2026-05-14,pm,145,101-200,콘드로이친1200,naver_top200,Top200_확장후보,Y,health,건강식품,건강식품,Y
2026-05-14,pm,146,101-200,두리안,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-14,pm,147,101-200,햇반,naver_top200,Top200_확장후보,Y,processed,간편식/반찬,브랜드_완제품,Y
2026-05-14,pm,148,101-200,고춧가루,naver_top200,Top200_확장후보,Y,ingredient,분말/파우더,가공식품,N
2026-05-14,pm,149,101-200,아스파라거스,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-14,pm,150,101-200,다크초콜릿,naver_top200,Top200_확장후보,Y,dessert,과자/간식,수입원재료,N
2026-05-14,pm,151,101-200,매실청,naver_top200,Top200_확장후보,Y,ingredient,감미료/청,가공식품,N
2026-05-14,pm,152,101-200,비피더스유산균,naver_top200,Top200_확장후보,Y,health,유산균,브랜드_완제품,Y
2026-05-14,pm,153,101-200,호두,naver_top200,Top200_확장후보,Y,agri,견과류,농산물,N
2026-05-14,pm,154,101-200,단백질바,naver_top200,Top200_확장후보,Y,processed,건강간식/단백질스낵,가공식품,N
2026-05-14,pm,155,101-200,비타민b,naver_top200,Top200_확장후보,Y,health,영양제,건강식품,Y
2026-05-14,pm,156,101-200,흑염소진액,naver_top200,Top200_확장후보,Y,health,건강진액,건강식품,Y
2026-05-14,pm,157,101-200,쑥떡,naver_top200,Top200_확장후보,Y,dessert,떡,가공식품,N
2026-05-14,pm,158,101-200,요습관,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,159,101-200,코큐텐,naver_top200,Top200_확장후보,Y,health,영양제,건강식품,Y
2026-05-14,pm,160,101-200,락토핏유산균,naver_top200,Top200_확장후보,Y,health,유산균,브랜드_완제품,Y
2026-05-14,pm,161,101-200,육포,naver_top200,Top200_확장후보,Y,processed,축산가공,가공식품,N
2026-05-14,pm,162,101-200,정관장활기력,naver_top200,Top200_확장후보,Y,health,건강진액,브랜드_완제품,Y
2026-05-14,pm,163,101-200,코엔자임q10,naver_top200,Top200_확장후보,Y,health,건강식품,건강식품,Y
2026-05-14,pm,164,101-200,프리바이오틱스,naver_top200,Top200_확장후보,Y,health,유산균,브랜드_완제품,Y
2026-05-14,pm,165,101-200,삼겹살,naver_top200,Top200_확장후보,Y,meat,돼지고기,축산물,N
2026-05-14,pm,166,101-200,양파,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-14,pm,167,101-200,뉴케어당플랜,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,168,101-200,루테인지아잔틴,naver_top200,Top200_확장후보,Y,health,영양제,브랜드_완제품,Y
2026-05-14,pm,169,101-200,오란다,naver_top200,Top200_확장후보,Y,dessert,과자/간식,가공식품,N
2026-05-14,pm,170,101-200,la갈비,naver_top200,Top200_확장후보,Y,meat,소고기,meat,N
2026-05-14,pm,171,101-200,고려은단비타민c1000,naver_top200,Top200_확장후보,Y,health,영양제,브랜드_완제품,Y
2026-05-14,pm,172,101-200,푸룬주스,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,173,101-200,모아림답례,naver_top200,Top200_확장후보,Y,gift,기념일,기념일,Y
2026-05-14,pm,174,101-200,시오콘부,naver_top200,Top200_확장후보,Y,seafood,해조류,가공식품,N
2026-05-14,pm,175,101-200,프로바이오틱스,naver_top200,Top200_확장후보,Y,health,유산균,브랜드_완제품,Y
2026-05-14,pm,176,101-200,명가삼대떡집,naver_top200,Top200_확장후보,Y,dessert,떡,브랜드_완제품,Y
2026-05-14,pm,177,101-200,미숫가루,naver_top200,Top200_확장후보,Y,processed,곡물가공/분말,가공식품,N
2026-05-14,pm,178,101-200,모짜렐라치즈,naver_top200,Top200_확장후보,Y,ingredient,유제품원료,가공식품,N
2026-05-14,pm,179,101-200,반숙란,naver_top200,Top200_확장후보,Y,processed,가공식품,가공식품,N
2026-05-14,pm,180,101-200,후레쉬베리펑리수,naver_top200,Top200_확장후보,Y,dessert,과자/간식,가공식품,N
2026-05-14,pm,181,101-200,고등어,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-14,pm,182,101-200,당근,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-14,pm,183,101-200,캔커피,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,184,101-200,한효주김,naver_top200,Top200_확장후보,Y,seafood,해조류,가공식품,N
2026-05-14,pm,185,101-200,바답,naver_top200,Top200_확장후보,Y,gift,기념일,브랜드_완제품,Y
2026-05-14,pm,186,101-200,아몬드브리즈,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,187,101-200,테아닌,naver_top200,Top200_확장후보,Y,health,건강식품,건강식품,Y
2026-05-14,pm,188,101-200,노르웨이고등어,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-14,pm,189,101-200,링티,naver_top200,Top200_확장후보,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-14,pm,190,101-200,맛조개,naver_top200,Top200_확장후보,Y,seafood,패류,수산물,N
2026-05-14,pm,191,101-200,오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,수산물,N
2026-05-14,pm,192,101-200,육개장사발면,naver_top200,Top200_확장후보,Y,processed,간편식/반찬,브랜드_완제품,Y
2026-05-14,pm,193,101-200,죽순,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-14,pm,194,101-200,kbo빼빼로,naver_top200,Top200_확장후보,Y,dessert,과자/간식,브랜드_완제품,Y
2026-05-14,pm,195,101-200,방울토마토,naver_top200,Top200_확장후보,Y,agri,과채류,농산물,N
2026-05-14,pm,196,101-200,올리브유,naver_top200,Top200_확장후보,Y,ingredient,오일/유지,수입원재료,N
2026-05-14,pm,197,101-200,육회,naver_top200,Top200_확장후보,Y,meat,소고기,축산물,N
2026-05-14,pm,198,101-200,검은콩두유,naver_top200,Top200_확장후보,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-14,pm,199,101-200,경탁주,naver_top200,Top200_확장후보,Y,processed,음료/차류,가공식품,Y
2026-05-14,pm,200,101-200,꽃보다오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,가공식품,N
2026-05-15,pm,21,21-50,임박,naver_top200,21~50_전량수집,Y,unknown,임박상품,임박상품,Y
2026-05-15,pm,22,21-50,창억떡,naver_top200,21~50_전량수집,Y,dessert,떡,브랜드_완제품,Y
2026-05-15,pm,23,21-50,참외10kg,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-15,pm,24,21-50,레몬즙,naver_top200,21~50_전량수집,Y,processed,가공식품,가공식품,N
2026-05-15,pm,25,21-50,루테인,naver_top200,21~50_전량수집,Y,health,영양제,건강식품,Y
2026-05-15,pm,26,21-50,감자,naver_top200,21~50_전량수집,Y,agri,뿌리채소,농산물,N
2026-05-15,pm,27,21-50,망고,naver_top200,21~50_전량수집,Y,agri,농산물 원물,농산물,N
2026-05-15,pm,28,21-50,유산균,naver_top200,21~50_전량수집,Y,health,유산균,건강식품,Y
2026-05-15,pm,29,21-50,그릭요거트,naver_top200,21~50_전량수집,Y,dessert,간식/디저트,가공식품,N
2026-05-15,pm,30,21-50,포켓몬빵,naver_top200,21~50_전량수집,Y,dessert,베이커리/디저트,브랜드_완제품,Y
2026-05-15,pm,31,21-50,스승의날선물,naver_top200,21~50_전량수집,Y,gift,기념일,브랜드_완제품,Y
2026-05-15,pm,32,21-50,구운계란,naver_top200,21~50_전량수집,Y,processed,축산가공,가공식품,N
2026-05-15,pm,33,21-50,꽃보다오징어,naver_top200,21~50_전량수집,Y,seafood,건어물,가공식품,N
2026-05-15,pm,34,21-50,오이,naver_top200,21~50_전량수집,Y,agri,과채류,농산물,N
2026-05-15,pm,35,21-50,두유,naver_top200,21~50_전량수집,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-15,pm,36,21-50,계란,naver_top200,21~50_전량수집,Y,meat,계란,가공식품,N
2026-05-15,pm,37,21-50,찹쌀누룽지과자,naver_top200,21~50_전량수집,Y,dessert,과자/간식,브랜드_완제품,Y
2026-05-15,pm,38,21-50,매실,naver_top200,21~50_전량수집,Y,agri,농산물 원물,농산물,N
2026-05-15,pm,39,21-50,멸균우유,naver_top200,21~50_전량수집,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-15,pm,40,21-50,초당옥수수,naver_top200,21~50_전량수집,Y,agri,시즌농산물,농산물,N
2026-05-15,pm,41,21-50,냉면,naver_top200,21~50_전량수집,Y,processed,간편식/반찬,가공식품,N
2026-05-15,pm,42,21-50,복숭아,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-15,pm,43,21-50,파라다이스그레인,naver_top200,21~50_전량수집,Y,health,건강식품,건강식품,Y
2026-05-15,pm,44,21-50,완두콩,naver_top200,21~50_전량수집,Y,grain,콩/잡곡,농산물,N
2026-05-15,pm,45,21-50,촉촉한황치즈칩,naver_top200,21~50_전량수집,Y,brand,브랜드/완제품,브랜드_완제품,Y
