date,rank,product_name,search_ratio,search_keywords,shopping_ratio,shopping_keywords
2025-12-24,19,유산균,21.85811,유산균,48.9031,유산균
2025-12-24,20,닭가슴살,10.38207,닭가슴살,17.34461,닭가슴살
2025-12-25,1,피스타치오스프레드,15.76119,피스타치오스프레드,76.07542,피스타치오스프레드
2025-12-25,2,알부민,40.2854,알부민,40.48161,알부민
2025-12-25,3,과메기,13.50395,과메기,36.09022,과메기
2025-12-25,4,두바이쫀득쿠기,0.51541,두바이쫀득쿠기,,
2025-12-25,5,쌀20kg,7.50345,쌀20kg,31.89066,쌀20kg
2025-12-25,6,알파cd,41.27666,알파cd,29.25479,알파cd
2025-12-25,7,오메가3,65.84064,오메가3,32.85444,오메가3
2025-12-25,8,귤,30.86821,귤,66.39566,귤
2025-12-25,9,피스타치오,19.22356,피스타치오,29.32421,피스타치오
2025-12-25,10,사과,31.51781,사과,26.91871,사과
2025-12-25,11,쌀10kg,17.63896,쌀10kg,25.78449,쌀10kg
2025-12-25,12,올리브오일,34.43258,올리브오일,57.31261,올리브오일
2025-12-25,13,딸기,5.49571,딸기,19.48621,딸기
2025-12-25,14,귤10kg,23.27744,귤10kg,58.62068,귤10kg
2025-12-25,15,고구마,2.11486,고구마,31.51609,고구마
2025-12-25,16,닭가슴살,9.79898,닭가슴살,19.58997,닭가슴살
2025-12-25,17,곱창김,16.56757,곱창김,45.74303,곱창김
2025-12-25,18,카다이프,27.72243,카다이프,34.41367,카다이프
2025-12-25,19,마그네슘,14.95499,마그네슘,60.76352,마그네슘
2025-12-25,20,슈톨렌,31.37621,슈톨렌,48.49267,슈톨렌
2025-12-26,1,두바이쫀득쿠기,0.60885,두바이쫀득쿠기,,
2025-12-26,2,과메기,15.06643,과메기,40.22556,과메기
2025-12-26,3,피스타치오스프레드,21.04807,피스타치오스프레드,74.42545,피스타치오스프레드
2025-12-26,4,알부민,37.83335,알부민,39.89586,알부민
2025-12-26,5,쌀20kg,7.2119,쌀20kg,34.88447,쌀20kg
2025-12-26,6,피스타치오,23.25259,피스타치오,37.00724,피스타치오
2025-12-26,7,사과,34.30562,사과,32.55198,사과
2025-12-26,8,카다이프,32.40299,카다이프,49.55804,카다이프
2025-12-26,9,장신몰,100.0,장신몰,100.0,장신몰
2025-12-26,10,귤10kg,23.41034,귤10kg,69.92337,귤10kg
2025-12-26,11,딸기,5.90935,딸기,22.80701,딸기
2025-12-26,12,알파cd,20.27006,알파cd,23.49495,알파cd
2025-12-26,13,귤,31.97887,귤,64.95031,귤
2025-12-26,14,쌀10kg,18.54241,쌀10kg,26.80529,쌀10kg
2025-12-26,15,오메가3,57.8816,오메가3,25.25519,오메가3
2025-12-26,16,고구마,2.45405,고구마,34.52751,고구마
2025-12-26,17,닭가슴살,11.47153,닭가슴살,21.64009,닭가슴살
2025-12-26,18,올리브오일,33.87834,올리브오일,56.0329,올리브오일
2025-12-26,19,킹크랩,22.52692,킹크랩,73.98273,킹크랩
2025-12-26,20,마그네슘,17.80717,마그네슘,63.41463,마그네슘
2025-12-27,1,알부민,49.37854,알부민,47.6082,알부민
2025-12-27,2,피스타치오스프레드,23.0531,피스타치오스프레드,77.01826,피스타치오스프레드
2025-12-27,3,두바이쫀득쿠기,0.59378,두바이쫀득쿠기,0.10695,두바이쫀득쿠기
2025-12-27,4,쌀20kg,7.3408,쌀20kg,31.04458,쌀20kg
2025-12-27,5,카다이프,39.00518,카다이프,52.97583,카다이프
2025-12-27,6,피스타치오,24.39017,피스타치오,34.27192,피스타치오
2025-12-27,7,과메기,13.18239,과메기,22.71303,과메기
2025-12-27,8,오메가3,54.16451,오메가3,26.80529,오메가3
2025-12-27,9,귤10kg,22.5414,귤10kg,67.52873,귤10kg
2025-12-27,10,사과,34.93374,사과,26.42722,사과
2025-12-27,11,귤,29.51374,귤,61.06594,귤
2025-12-27,12,쌀10kg,17.40664,쌀10kg,24.91493,쌀10kg
2025-12-27,13,두쫀쿠,33.13394,두쫀쿠,27.24167,두쫀쿠
2025-12-27,14,유산균,23.72869,유산균,58.13528,유산균
2025-12-27,15,마그네슘,18.3223,마그네슘,66.38388,마그네슘
2025-12-27,16,딸기,5.41678,딸기,18.79699,딸기
2025-12-27,17,고구마,2.50412,고구마,31.0488,고구마
2025-12-27,18,곱창김,15.58688,곱창김,45.82043,곱창김
2025-12-27,19,피스타치오페이스트,2.51657,피스타치오페이스트,25.10674,피스타치오페이스트
2025-12-27,20,킹크랩,24.40476,킹크랩,72.13316,킹크랩
2025-12-28,1,두바이쫀득쿠기,0.61186,두바이쫀득쿠기,,
2025-12-28,2,피스타치오스프레드,29.61198,피스타치오스프레드,79.25751,피스타치오스프레드
2025-12-28,3,알부민,39.644,알부민,43.21509,알부민
2025-12-28,4,쌀20kg,8.0804,쌀20kg,37.61796,쌀20kg
2025-12-28,5,과메기,14.40139,과메기,33.61528,과메기
2025-12-28,6,카다이프,46.23935,카다이프,60.04714,카다이프
2025-12-28,7,오메가3,74.66873,오메가3,35.19848,오메가3
2025-12-28,8,피스타치오,32.20631,피스타치오,35.0362,피스타치오
2025-12-28,9,사과,40.98261,사과,32.43856,사과
2025-12-28,10,두쫀쿠,34.07098,두쫀쿠,35.99487,두쫀쿠
2025-12-28,11,귤10kg,25.99672,귤10kg,73.659,귤10kg
2025-12-28,12,쌀10kg,21.39046,쌀10kg,28.31758,쌀10kg
2025-12-28,13,귤,35.94067,귤,67.11833,귤
2025-12-28,14,올리브오일,47.46432,올리브오일,64.71663,올리브오일
2025-12-28,15,딸기,5.91081,딸기,22.05513,딸기
2025-12-28,16,떡국떡,2.19589,떡국떡,29.97438,떡국떡
2025-12-28,17,곱창김,17.97119,곱창김,53.09597,곱창김
2025-12-28,18,고구마,2.95333,고구마,34.31983,고구마
2025-12-28,19,햇반,4.84551,햇반,27.15627,햇반
2025-12-28,20,알파cd,20.53398,알파cd,20.17572,알파cd
2025-12-29,1,피스타치오스프레드,31.5721,피스타치오스프레드,95.28579,피스타치오스프레드
2025-12-29,2,두바이쫀득쿠기,0.73544,두바이쫀득쿠기,0.10695,두바이쫀득쿠기
2025-12-29,3,알부민,43.40033,알부민,48.09632,알부민
2025-12-29,4,과메기,17.05424,과메기,42.7005,과메기
2025-12-29,5,쌀20kg,8.29522,쌀20kg,38.72437,쌀20kg
2025-12-29,6,피스타치오,35.98191,피스타치오,45.49477,피스타치오
2025-12-29,7,카다이프,45.07322,카다이프,62.87566,카다이프
2025-12-29,8,사과,42.02374,사과,36.06805,사과
2025-12-29,9,두쫀쿠,34.67823,두쫀쿠,38.89837,두쫀쿠
2025-12-29,10,닭가슴살,18.05125,닭가슴살,28.37617,닭가슴살
2025-12-29,11,오메가3,75.87334,오메가3,32.70321,오메가3
2025-12-29,12,귤,36.64499,귤,78.04878,귤
2025-12-29,13,쌀10kg,22.19067,쌀10kg,30.0189,쌀10kg
2025-12-29,14,홍게,27.0599,홍게,75.38314,홍게
2025-12-29,15,귤10kg,25.90472,귤10kg,75.28735,귤10kg
2025-12-29,16,마그네슘,21.54321,마그네슘,82.60869,마그네슘
2025-12-29,17,떡국떡,2.84749,떡국떡,32.36549,떡국떡
2025-12-29,18,고구마,2.99,고구마,38.88888,고구마
2025-12-29,19,곱창김,17.14373,곱창김,57.04334,곱창김
2025-12-29,20,올리브오일,45.39975,올리브오일,66.91042,올리브오일
2025-12-30,1,피스타치오스프레드,28.60305,피스타치오스프레드,83.0878,피스타치오스프레드
2025-12-30,2,두바이쫀득쿠기,0.8108,두바이쫀득쿠기,0.4278,두바이쫀득쿠기
2025-12-30,3,과메기,15.52391,과메기,39.59899,과메기
2025-12-30,4,피스타치오,35.48944,피스타치오,46.21882,피스타치오
2025-12-30,5,알부민,38.59137,알부민,36.28376,알부민
2025-12-30,6,쌀20kg,7.58631,쌀20kg,36.05597,쌀20kg
2025-12-30,7,카다이프,42.06085,카다이프,59.1043,카다이프
2025-12-30,8,두쫀쿠,34.0198,두쫀쿠,38.59948,두쫀쿠
2025-12-30,9,오메가3,67.38082,오메가3,32.47637,오메가3
2025-12-30,10,사과,40.13078,사과,31.72022,사과
2025-12-30,11,올리브오일,40.01662,올리브오일,73.21755,올리브오일
2025-12-30,12,귤,32.64255,귤,70.55103,귤
2025-12-30,13,마그네슘,21.55948,마그네슘,81.4422,마그네슘
2025-12-30,14,닭가슴살,14.70615,닭가슴살,24.82915,닭가슴살
2025-12-30,15,귤10kg,22.52095,귤10kg,68.58237,귤10kg
2025-12-30,16,쌀10kg,20.05678,쌀10kg,26.38941,쌀10kg
2025-12-30,17,곱창김,15.5501,곱창김,51.47058,곱창김
2025-12-30,18,유산균,27.13038,유산균,60.51188,유산균
2025-12-30,19,햇반,6.34772,햇반,27.71135,햇반
2025-12-30,20,딸기,5.67256,딸기,20.08145,딸기
2025-12-31,1,피스타치오스프레드,21.88537,피스타치오스프레드,71.06658,피스타치오스프레드
2025-12-31,2,알부민,42.57787,알부민,38.041,알부민
2025-12-31,3,두바이쫀득쿠기,0.80176,두바이쫀득쿠기,,
2025-12-31,4,피스타치오,29.70941,피스타치오,41.19066,피스타치오
2025-12-31,5,쌀20kg,6.75157,쌀20kg,31.1422,쌀20kg
2025-12-31,6,과메기,11.94293,과메기,28.91604,과메기
2025-12-31,7,두쫀쿠,37.8828,두쫀쿠,37.27583,두쫀쿠
2025-12-31,8,카다이프,37.67864,카다이프,48.85091,카다이프
2025-12-31,9,사과,33.77215,사과,27.3724,사과
2025-12-31,10,오메가3,51.84993,오메가3,26.65406,오메가3
2025-12-31,11,닭가슴살,11.64339,닭가슴살,22.71396,닭가슴살
2025-12-31,12,귤,26.13436,귤,61.42728,귤
2025-12-31,13,알파cd,36.7439,알파cd,21.86788,알파cd
2025-12-31,14,귤10kg,18.79983,귤10kg,59.96168,귤10kg
2025-12-31,15,딸기,5.46209,딸기,19.01629,딸기
2025-12-31,16,코엔자임q10,12.94108,코엔자임q10,25.57643,코엔자임q10
2025-12-31,17,마그네슘,16.77692,마그네슘,62.03605,마그네슘
2025-12-31,18,레드향,19.97549,레드향,42.77062,레드향
2025-12-31,19,호래기,30.59954,호래기,42.54352,호래기
2025-12-31,20,생물꼴뚜기,9.7285,생물꼴뚜기,41.86222,생물꼴뚜기
2026-01-01,1,알부민,57.45588,알부민,50.01627,알부민
2026-01-01,2,피스타치오스프레드,26.49054,피스타치오스프레드,73.65939,피스타치오스프레드
2026-01-01,3,피스타치오,33.42165,피스타치오,46.86242,피스타치오
2026-01-01,4,두바이쫀득쿠기,0.59981,두바이쫀득쿠기,0.32085,두바이쫀득쿠기
2026-01-01,5,쌀20kg,8.15098,쌀20kg,35.34005,쌀20kg
2026-01-01,6,오메가3,62.65702,오메가3,35.46313,오메가3
2026-01-01,7,과메기,11.05719,과메기,28.25814,과메기
2026-01-01,8,카다이프,45.42611,카다이프,52.15085,카다이프
2026-01-01,9,쌀10kg,20.79676,쌀10kg,31.68241,쌀10kg
2026-01-01,10,귤,33.99702,귤,71.09304,귤
2026-01-01,11,닭가슴살,15.05293,닭가슴살,25.44744,닭가슴살
2026-01-01,12,사과,42.35071,사과,29.18714,사과
2026-01-01,13,새조개,9.81184,새조개,44.60813,새조개
2026-01-01,14,두쫀쿠,36.5034,두쫀쿠,32.1947,두쫀쿠
2026-01-01,15,귤10kg,24.60641,귤10kg,66.09195,귤10kg
2026-01-01,16,유산균,28.87626,유산균,62.61425,유산균
2026-01-01,17,딸기,5.43578,딸기,21.2406,딸기
2026-01-01,18,마그네슘,17.82886,마그네슘,70.30752,마그네슘
2026-01-01,19,올리브오일,40.97963,올리브오일,60.51188,올리브오일
2026-01-01,20,레드향,23.79336,레드향,48.67524,레드향
2026-01-02,1,피스타치오스프레드,29.92477,피스타치오스프레드,85.97525,피스타치오스프레드
2026-01-02,2,알부민,54.38085,알부민,47.02245,알부민
2026-01-02,3,두바이쫀득쿠기,0.7686,두바이쫀득쿠기,0.2139,두바이쫀득쿠기
2026-01-02,4,피스타치오,41.80514,피스타치오,50.56315,피스타치오
2026-01-02,5,과메기,13.15024,과메기,38.25187,과메기
2026-01-02,6,쌀20kg,7.95764,쌀20kg,36.15359,쌀20kg
2026-01-02,7,카다이프,48.9277,카다이프,59.51679,카다이프
2026-01-02,8,두쫀쿠,37.73724,두쫀쿠,41.1187,두쫀쿠
2026-01-02,9,새조개,8.98096,새조개,55.6865,새조개
2026-01-02,10,사과,41.08587,사과,34.36672,사과
2026-01-02,11,귤,32.96085,귤,74.97741,귤
2026-01-02,12,오메가3,66.80433,오메가3,31.22873,오메가3
2026-01-02,13,닭가슴살,18.12797,닭가슴살,25.44744,닭가슴살
2026-01-02,14,올리브오일,48.16405,올리브오일,69.56124,올리브오일
2026-01-02,15,쌀10kg,20.487,쌀10kg,28.27977,쌀10kg
2026-01-02,16,마그네슘,18.96215,마그네슘,78.26086,마그네슘
2026-01-02,17,레드향,23.53883,레드향,54.42846,레드향
2026-01-02,18,딸기,5.28377,딸기,22.18045,딸기
2026-01-02,19,귤10kg,22.45961,귤10kg,62.16475,귤10kg
2026-01-02,20,홍게,21.37599,홍게,61.49425,홍게
2026-01-03,1,피스타치오스프레드,29.24947,피스타치오스프레드,89.0984,피스타치오스프레드
2026-01-03,2,알부민,48.94583,알부민,44.77709,알부민
2026-01-03,3,두바이쫀득쿠기,0.77764,두바이쫀득쿠기,,
2026-01-03,4,피스타치오,41.66114,피스타치오,45.05229,피스타치오
2026-01-03,5,쌀20kg,7.68451,쌀20kg,34.94956,쌀20kg
2026-01-03,6,두쫀쿠,44.65469,두쫀쿠,41.33219,두쫀쿠
2026-01-03,7,카다이프,51.88553,카다이프,56.39363,카다이프
2026-01-03,8,과메기,10.34245,과메기,25.7832,과메기
2026-01-03,9,오메가3,61.18568,오메가3,30.77504,오메가3
2026-01-03,10,닭가슴살,15.0069,닭가슴살,25.15457,닭가슴살
2026-01-03,11,귤,32.10754,귤,67.84101,귤
2026-01-03,12,귤10kg,24.71887,귤10kg,69.63601,귤10kg
2026-01-03,13,새조개,7.15236,새조개,42.36888,새조개
2026-01-03,14,유산균,27.26202,유산균,63.1627,유산균
2026-01-03,15,곱창김,19.50352,곱창김,53.17337,곱창김
2026-01-03,16,딸기,5.68279,딸기,21.49122,딸기
2026-01-03,17,카무트효소,28.83021,카무트효소,72.29946,카무트효소
2026-01-03,18,사과,32.75684,사과,25.21739,사과
2026-01-03,19,쌀10kg,19.12751,쌀10kg,24.7637,쌀10kg
2026-01-03,20,레드향,24.41553,레드향,48.90234,레드향
2026-01-04,1,피스타치오스프레드,33.84822,피스타치오스프레드,81.73246,피스타치오스프레드
2026-01-04,2,알부민,42.88169,알부민,43.86592,알부민
2026-01-04,3,두바이쫀득쿠기,0.71736,두바이쫀득쿠기,,
2026-01-04,4,피스타치오,49.16913,피스타치오,50.40225,피스타치오
2026-01-04,5,쌀20kg,8.82307,쌀20kg,38.00846,쌀20kg
2026-01-04,6,두쫀쿠,47.70574,두쫀쿠,48.33475,두쫀쿠
2026-01-04,7,딸기,10.8321,딸기,34.17919,딸기
2026-01-04,8,카다이프,58.66256,카다이프,63.1703,카다이프
2026-01-04,9,쌀10kg,22.0616,쌀10kg,39.16824,쌀10kg
2026-01-04,10,과메기,9.40409,과메기,30.95238,과메기
2026-01-04,11,귤10kg,27.2848,귤10kg,90.51724,귤10kg
2026-01-04,12,오메가3,74.86663,오메가3,35.04725,오메가3
2026-01-04,13,사과,40.13939,사과,34.63137,사과
2026-01-04,14,귤,36.92943,귤,77.68744,귤
2026-01-04,15,닭가슴살,20.90532,닭가슴살,27.46501,닭가슴살
2026-01-04,16,마그네슘,21.13653,마그네슘,78.04878,마그네슘
2026-01-04,17,새조개,6.14824,새조개,42.48674,새조개
2026-01-04,18,생수,19.03145,생수,64.99085,생수
2026-01-04,19,올리브오일,45.67687,올리브오일,64.89945,올리브오일
2026-01-04,20,레드향,24.52865,레드향,52.08175,레드향
2026-01-05,1,알부민,54.2274,알부민,56.52456,알부민
2026-01-05,2,피스타치오,58.36765,피스타치오,66.29123,피스타치오
2026-01-05,3,두바이쫀득쿠기,0.82888,두바이쫀득쿠기,,
2026-01-05,4,피스타치오스프레드,35.18759,피스타치오스프레드,87.68414,피스타치오스프레드
2026-01-05,5,두쫀쿠,50.55437,두쫀쿠,61.31511,두쫀쿠
2026-01-05,6,쌀20kg,8.91821,쌀20kg,40.41653,쌀20kg
2026-01-05,7,카다이프,57.77874,카다이프,72.53977,카다이프
2026-01-05,8,과메기,12.70298,과메기,35.52631,과메기
2026-01-05,9,닭가슴살,27.05539,닭가슴살,32.8669,닭가슴살
2026-01-05,10,쌀10kg,24.04921,쌀10kg,38.10964,쌀10kg
2026-01-05,11,딸기,10.89787,딸기,31.01503,딸기
2026-01-05,12,오메가3,79.41834,오메가3,36.40831,오메가3
2026-01-05,13,사과,42.00653,사과,35.12287,사과
2026-01-05,14,귤,37.85723,귤,83.6495,귤
2026-01-05,15,귤10kg,28.88979,귤10kg,87.64367,귤10kg
2026-01-05,16,마그네슘,22.9693,마그네슘,87.38069,마그네슘
2026-01-05,17,새조개,6.16588,새조개,45.02062,새조개
2026-01-05,18,올리브오일,46.49438,올리브오일,66.17915,올리브오일
2026-01-05,19,유산균,36.56644,유산균,62.88848,유산균
2026-01-05,20,곱창김,18.93962,곱창김,51.78018,곱창김
2026-01-06,1,피스타치오,60.94519,피스타치오,76.74979,피스타치오
2026-01-06,2,두바이쫀득쿠기,0.84998,두바이쫀득쿠기,,
2026-01-06,3,알부민,45.95979,알부민,46.89228,알부민
2026-01-06,4,피스타치오스프레드,33.14084,피스타치오스프레드,83.79493,피스타치오스프레드
2026-01-06,5,두쫀쿠,52.92766,두쫀쿠,59.64987,두쫀쿠
2026-01-06,6,카다이프,56.1314,카다이프,70.06482,카다이프
2026-01-06,7,쌀20kg,8.20622,쌀20kg,38.33387,쌀20kg
2026-01-06,8,오메가3,76.94028,오메가3,41.6257,오메가3
2026-01-06,9,과메기,11.34805,과메기,33.05137,과메기
2026-01-06,10,닭가슴살,24.55424,닭가슴살,32.96452,닭가슴살
2026-01-06,11,딸기,8.06963,딸기,29.7619,딸기
2026-01-06,12,쌀10kg,22.50043,쌀10kg,35.16068,쌀10kg
2026-01-06,13,귤,36.3741,귤,82.02348,귤
2026-01-06,14,사과,41.09447,사과,32.81663,사과
2026-01-06,15,레드향,32.00414,레드향,61.84708,레드향
2026-01-06,16,새조개,6.18674,새조개,46.84737,새조개
2026-01-06,17,귤10kg,27.74483,귤10kg,73.94636,귤10kg
2026-01-06,18,꼬막,22.65447,꼬막,90.01233,꼬막
2026-01-06,19,불닭볶음탕면,63.46153,불닭볶음탕면,52.99015,불닭볶음탕면
2026-01-06,20,생수,21.387,생수,63.89396,생수
2026-01-07,1,피스타치오,59.87097,피스타치오,84.11102,피스타치오
2026-01-07,2,두쫀쿠,58.44297,두쫀쿠,65.67036,두쫀쿠
2026-01-07,3,카다이프,60.86489,카다이프,83.55922,카다이프
2026-01-07,4,피스타치오스프레드,32.39337,피스타치오스프레드,83.50029,피스타치오스프레드
2026-01-07,5,알부민,50.3299,알부민,46.0462,알부민
2026-01-07,6,두바이쫀득쿠기,0.7897,두바이쫀득쿠기,,
2026-01-07,7,쌀20kg,9.06552,쌀20kg,38.17116,쌀20kg
2026-01-07,8,과메기,11.38898,과메기,35.43233,과메기
2026-01-07,9,사과,40.04474,사과,39.58412,사과
2026-01-07,10,닭가슴살,22.51342,닭가슴살,31.79303,닭가슴살
2026-01-07,11,귤,34.6607,귤,86.90153,귤
2026-01-07,12,쌀10kg,21.18396,쌀10kg,36.37051,쌀10kg
2026-01-07,13,오메가3,71.63999,오메가3,35.04725,오메가3
2026-01-07,14,딸기,7.47475,딸기,27.69423,딸기
2026-01-07,15,귤10kg,26.45675,귤10kg,80.65134,귤10kg
2026-01-07,16,레드향,30.6561,레드향,63.66389,레드향
2026-01-07,17,어름돔,15.26206,어름돔,60.56018,어름돔
2026-01-07,18,마그네슘,21.31005,마그네슘,81.4422,마그네슘
2026-01-07,19,마시멜로우,22.9207,마시멜로우,42.5274,마시멜로우
2026-01-07,20,새조개,6.09049,새조개,41.72068,새조개
2026-01-08,1,피스타치오,67.47688,피스타치오,89.86323,피스타치오
2026-01-08,2,피스타치오스프레드,32.43507,피스타치오스프레드,86.68238,피스타치오스프레드
2026-01-08,3,두쫀쿠,64.30285,두쫀쿠,62.29718,두쫀쿠
2026-01-08,4,알부민,43.35123,알부민,46.33908,알부민
2026-01-08,5,두바이쫀득쿠기,0.99767,두바이쫀득쿠기,0.10695,두바이쫀득쿠기
2026-01-08,6,카다이프,61.88184,카다이프,73.60047,카다이프
2026-01-08,7,과메기,12.44427,과메기,37.31203,과메기
2026-01-08,8,쌀20kg,8.03744,쌀20kg,38.041,쌀20kg
2026-01-08,9,사과,37.51505,사과,38.37429,사과
2026-01-08,10,오메가3,71.2786,오메가3,36.25708,오메가3
2026-01-08,11,닭가슴살,19.47828,닭가슴살,30.55645,닭가슴살
2026-01-08,12,딸기,6.68693,딸기,27.60025,딸기
2026-01-08,13,새조개,8.60722,새조개,51.38479,새조개
2026-01-08,14,쌀10kg,21.34744,쌀10kg,32.40075,쌀10kg
2026-01-08,15,귤10kg,25.96606,귤10kg,81.60919,귤10kg
2026-01-08,16,레드향,34.46455,레드향,62.60408,레드향
2026-01-08,17,마시멜로우,29.06531,마시멜로우,47.5476,마시멜로우
2026-01-08,18,귤,33.77353,귤,68.83468,귤
2026-01-08,19,곶감,8.92908,곶감,38.53211,곶감
2026-01-08,20,마그네슘,21.12026,마그네슘,78.68504,마그네슘
2026-01-09,1,피스타치오,65.02894,피스타치오,97.94851,피스타치오
2026-01-09,2,두바이쫀득쿠기,0.90725,두바이쫀득쿠기,0.10695,두바이쫀득쿠기
2026-01-09,3,두쫀쿠,73.17511,두쫀쿠,61.78479,두쫀쿠
2026-01-09,4,피스타치오스프레드,30.07875,피스타치오스프레드,80.25928,피스타치오스프레드
2026-01-09,5,카다이프,63.73931,카다이프,71.24337,카다이프
2026-01-09,6,알부민,45.60687,알부민,39.21249,알부민
2026-01-09,7,과메기,15.91709,과메기,34.58646,과메기
2026-01-09,8,쌀20kg,7.29476,쌀20kg,35.17735,쌀20kg
2026-01-09,9,사과,33.61727,사과,32.55198,사과
2026-01-09,10,딸기,5.95904,딸기,26.47243,딸기
2026-01-09,11,마시멜로우,32.48004,마시멜로우,48.00923,마시멜로우
2026-01-09,12,닭가슴살,16.6641,닭가슴살,26.94435,닭가슴살
2026-01-09,13,새조개,7.97844,새조개,47.90807,새조개
2026-01-09,14,레드향,29.84539,레드향,61.01438,레드향
2026-01-09,15,귤,29.35798,귤,72.44805,귤
2026-01-09,16,쌀10kg,17.76802,쌀10kg,28.27977,쌀10kg
2026-01-09,17,귤10kg,21.13064,귤10kg,70.88122,귤10kg
2026-01-09,18,올리브오일,43.55687,올리브오일,63.98537,올리브오일
2026-01-09,19,피스타치오페이스트,3.09198,피스타치오페이스트,29.50469,피스타치오페이스트
2026-01-09,20,오메가3,60.21338,오메가3,25.06616,오메가3
2026-01-10,1,피스타치오,65.27661,피스타치오,74.85921,피스타치오
2026-01-10,2,두쫀쿠,90.61373,두쫀쿠,76.13151,두쫀쿠
2026-01-10,3,두바이쫀득쿠기,0.92533,두바이쫀득쿠기,,
2026-01-10,4,알부민,45.13119,알부민,46.98991,알부민
2026-01-10,5,피스타치오스프레드,31.89772,피스타치오스프레드,80.96641,피스타치오스프레드
2026-01-10,6,거문도쑥가루,72.90889,거문도쑥가루,64.97403,거문도쑥가루
2026-01-10,7,카다이프,69.23952,카다이프,61.99175,카다이프
2026-01-10,8,쌀20kg,8.03437,쌀20kg,33.90823,쌀20kg
2026-01-10,9,과메기,12.5612,과메기,31.04636,과메기
2026-01-10,10,마시멜로우,35.44608,마시멜로우,54.41431,마시멜로우
2026-01-10,11,쑥가루,25.69782,쑥가루,51.70225,쑥가루
2026-01-10,12,알파cd,45.07902,알파cd,29.15717,알파cd
2026-01-10,13,사과,33.55704,사과,33.6862,사과
2026-01-10,14,쌀10kg,18.9124,쌀10kg,30.66162,쌀10kg
2026-01-10,15,닭가슴살,14.16602,닭가슴살,25.93556,닭가슴살
2026-01-10,16,만다린,40.33911,만다린,45.98961,만다린
2026-01-10,17,거문도해풍쑥가루,40.8917,거문도해풍쑥가루,42.75822,거문도해풍쑥가루
2026-01-10,18,고구마,2.43219,고구마,37.53894,고구마
2026-01-10,19,오메가3,55.53261,오메가3,27.29678,오메가3
2026-01-10,20,레드향,28.84615,레드향,52.83875,레드향
2026-01-11,1,두쫀쿠,88.64641,두쫀쿠,94.0222,두쫀쿠
2026-01-11,2,피스타치오,73.60827,피스타치오,85.23732,피스타치오
2026-01-11,3,두바이쫀득쿠기,0.81381,두바이쫀득쿠기,,
2026-01-11,4,알부민,47.79192,알부민,53.01008,알부민
2026-01-11,5,피스타치오스프레드,37.25839,피스타치오스프레드,86.62345,피스타치오스프레드
2026-01-11,6,카다이프,85.52523,카다이프,75.83971,카다이프
2026-01-11,7,쌀20kg,8.72794,쌀20kg,37.74812,쌀20kg
2026-01-11,8,귤10kg,28.27642,귤10kg,100.0,귤10kg
2026-01-11,9,사과,40.24264,사과,39.43289,사과
2026-01-11,10,쑥가루,21.53686,쑥가루,58.74206,쑥가루
2026-01-11,11,과메기,9.84696,과메기,29.88721,과메기
2026-01-11,12,마시멜로우,40.91059,마시멜로우,54.70282,마시멜로우
2026-01-11,13,닭가슴살,20.25471,닭가슴살,30.39375,닭가슴살
2026-01-11,14,쌀10kg,22.6467,쌀10kg,33.91304,쌀10kg
2026-01-11,15,거문도쑥가루,45.10933,거문도쑥가루,51.64454,거문도쑥가루
2026-01-11,16,레드향,34.18174,레드향,64.26949,레드향
2026-01-11,17,귤,37.91819,귤,74.97741,귤
2026-01-11,18,만다린,31.45043,만다린,47.20138,만다린
2026-01-11,19,올리브오일,54.80809,올리브오일,69.37842,올리브오일
2026-01-11,20,딸기,6.07305,딸기,23.71553,딸기
2026-01-12,1,두쫀쿠,94.38916,두쫀쿠,100.0,두쫀쿠
2026-01-12,2,피스타치오,98.32387,피스타치오,93.96621,피스타치오
2026-01-12,3,두바이쫀득쿠기,0.94643,두바이쫀득쿠기,,
2026-01-12,4,피스타치오스프레드,43.09545,피스타치오스프레드,87.91985,피스타치오스프레드
2026-01-12,5,카다이프,100.0,카다이프,86.80023,카다이프
2026-01-12,6,알부민,46.4815,알부민,46.63195,알부민
2026-01-12,7,과메기,13.70273,과메기,40.72681,과메기
2026-01-12,8,쌀20kg,8.8998,쌀20kg,39.40774,쌀20kg
2026-01-12,9,마시멜로우,63.27398,마시멜로우,68.95556,마시멜로우
2026-01-12,10,사과,43.1165,사과,41.73913,사과
2026-01-12,11,닭가슴살,26.87125,닭가슴살,33.61535,닭가슴살
2026-01-12,12,고구마,3.34894,고구마,48.44236,고구마
2026-01-12,13,쌀10kg,24.09223,쌀10kg,33.91304,쌀10kg
2026-01-12,14,귤,38.20939,귤,80.84914,귤
2026-01-12,15,레드향,38.15987,레드향,66.919,레드향
2026-01-12,16,귤10kg,26.81455,귤10kg,84.57854,귤10kg
2026-01-12,17,딸기,6.10959,딸기,27.41228,딸기
2026-01-12,18,쑥가루,18.35356,쑥가루,50.43277,쑥가루
2026-01-12,19,오메가3,73.25761,오메가3,31.49338,오메가3
2026-01-12,20,새조개,6.1707,새조개,45.90453,새조개
2026-01-13,1,피스타치오,94.61452,피스타치오,100.0,피스타치오
2026-01-13,2,두쫀쿠,99.18919,두쫀쿠,99.06063,두쫀쿠
2026-01-13,3,두바이쫀득쿠기,0.97658,두바이쫀득쿠기,,
2026-01-13,4,카다이프,97.9308,카다이프,95.28579,카다이프
