product_name,auctn_seq,scsbd_dt,trd_clcln_ymd,whsl_mrkt_cd,whsl_mrkt_nm,corp_cd,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,plor_cd,plor_nm,scsbd_prc,qty,unit_qty,unit_cd,unit_nm,pkg_cd,pkg_nm,spm_no,trd_se,auction_price_num,qty_num,unit_qty_num,trade_qty_est
참외,00611,2026-04-28 05:37:40,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,54800.000,9.000,10.000,12,kg,107,파렛트,1320,경매,54800.0,9.0,10.0,90.0
참외,02,2026-04-28 05:37:37,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,56500.000,1.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),56500.0,1.0,10.0,10.0
참외,13,2026-04-28 05:37:36,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,60000.000,10.000,10.000,12,kg,101,상자,05661,경매,60000.0,10.0,10.0,100.0
참외,13,2026-04-28 05:37:36,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,60000.000,10.000,10.000,12,kg,101,상자,05661,경매,60000.0,10.0,10.0,100.0
참외,00610,2026-04-28 05:37:35,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,54500.000,10.000,10.000,12,kg,107,파렛트,1320,경매,54500.0,10.0,10.0,100.0
참외,01,2026-04-28 05:37:35,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,50000.000,1.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),50000.0,1.0,10.0,10.0
참외,12,2026-04-28 05:37:31,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,58900.000,11.000,10.000,12,kg,101,상자,05661,경매,58900.0,11.0,10.0,110.0
참외,12,2026-04-28 05:37:31,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,58900.000,11.000,10.000,12,kg,101,상자,05661,경매,58900.0,11.0,10.0,110.0
참외,00609,2026-04-28 05:37:29,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,55000.000,7.000,10.000,12,kg,107,파렛트,1320,경매,55000.0,7.0,10.0,70.0
참외,11,2026-04-28 05:37:27,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52000.000,10.000,10.000,12,kg,101,상자,05661,경매,52000.0,10.0,10.0,100.0
